no,space_name,class,is_parking,matched_keywords,n_rows,area_sum_m2
223115,"홀,식당및카페테리아,주방",준공조,N,홀,1,396.2
223116,"전시홍보홀,시청각실,방송실,경비및계량실",준공조,N,홀,1,422.0
223117,기타창고시설/기타지붕,준공조,N,창고,1,21.0
223118,"단독주택(1가구,부속창고)",준공조,N,창고,1,119.6
223119,감자저장창고(마을공동유통시설),준공조,N,창고,1,130.5
223120,일반숙박시설(홀),준공조,N,홀,1,47.1
223121,토양창고,준공조,N,창고,1,258.7
223122,산나물보관창고,준공조,N,창고,1,107.3
223123,취수시설(창고),준공조,N,창고,1,68.2
223124,근린생활및농산물창고,준공조,N,창고,1,265.0
223125,창고(농업용창고및저온저장창고),준공조,N,창고|저온,1,135.0
223126,근생(사찰),준공조,N,사찰,1,63.0
223127,창고(잡유),준공조,N,창고,1,82.8
223128,"세차장(창고,사무실)",준공조,N,창고|세차장,1,35.3
223129,"근생(소매점,창고,찜질방)",준공조,N,창고,1,489.9
223130,창고(a=17.92b=29.76),준공조,N,창고,1,47.7
223131,(증축)작업장및창고,준공조,N,창고|작업장,1,159.1
223132,(기존)작업장및창고,준공조,N,창고|작업장,1,210.0
223133,제조업소(저온저장고및창고),준공조,N,창고|저장고|저온|제조,1,99.4
223134,부속(냉장)창고,준공조,N,창고|냉장,1,27.0
223135,부속(냉동)창고,준공조,N,창고|냉동,1,7.5
223136,"정비공장(사무실,도장부,샌딩룸)",준공조,N,공장|정비공장,1,174.0
223137,식품제조판매소,준공조,N,제조,1,266.0
223138,위험물저장및처리리설[액화석유가스충전소(사무실)],준공조,N,충전소|위험물,1,36.0
223139,제조업소(전통장류제조),준공조,N,제조,1,163.4
223140,공장(배추절임시설),준공조,N,공장,1,99.8
223141,물품제조공장(배추절임시설),준공조,N,공장|제조,1,134.4
223142,제1종근린생활시설(어구작업장),준공조,N,작업장,1,81.0
223143,제조업소(도정가공시설),준공조,N,제조,1,330.0
223144,"사무실,공장,구내식당",준공조,N,공장,1,758.2
223145,일반공장(작업장및숙소),준공조,N,공장|작업장,1,144.3
223146,"노인복지시설(경로당,창고)",준공조,N,창고,1,120.4
223147,계당실및창고,준공조,N,창고,1,19.1
223148,재활용품수집보관창고,준공조,N,창고,1,198.0
223149,"홀,사무실,지부장실,강의실,안내실",준공조,N,홀,1,632.0
223150,위험물저장소(초안창고),준공조,N,창고|저장소|위험물,1,148.8
223151,창고(농사용냉장창고),준공조,N,창고|냉장,1,33.6
223152,공장(2차생산보관소),준공조,N,보관소|공장,1,336.0
223153,근생(샤시조립작업장),준공조,N,작업장,1,64.6
223154,창고(편성창고),준공조,N,창고,1,86.4
223155,"운영실,홀",준공조,N,홀,1,99.9
223156,식물관련시설및저온저장고,준공조,N,저장고|저온,1,247.8
223157,제조업소(목공방),준공조,N,제조,1,179.0
223158,부속창고(저장고),준공조,N,창고|저장고,1,15.5
223159,"공장,근린생활시설(판매장)",준공조,N,공장,1,102.0
223160,창고(농산물건조저장고),준공조,N,창고|저장고,1,69.1
223161,근린생활시설(산시제조설치),준공조,N,제조,1,49.5
223162,"자동차관련시설(폐차장(사무실,작업장)",준공조,N,작업장,1,425.4
223163,공장(고령토가공공장),준공조,N,공장,1,176.0
223164,"창고(1),(2),근로자휴게실",준공조,N,창고,1,260.9
223165,지탐마대제조공장,준공조,N,공장|제조,1,189.5
223166,"창고,식당,탈의실",준공조,N,창고,1,83.4
223167,제조업소(수산물건조.포장),준공조,N,제조,1,218.4
223168,"저온창고,농산물판매장",준공조,N,창고|저온,1,205.1
223169,공장(치커리세척실),준공조,N,공장,1,67.3
223170,공장(심정),준공조,N,공장,1,6.0
223171,"일반교실,컴퓨터실,동아리실,준비실,교사연구실,교무실,교사휴게공간,방송실,스튜디오,다용도실,서버실,창고,준비실/기구창고,공조,체육관,샤워/탈의실",준공조,N,창고,1,3790.0
223172,"공장(창고,전시장)",준공조,N,창고|공장,1,198.0
223173,부속창고-저온저장고,준공조,N,창고|저장고|저온,1,71.9
223174,창고(임산물창고),준공조,N,창고,1,32.0
223175,발효기창고,준공조,N,창고,1,196.0
223176,"경로당,운동실,창고",준공조,N,창고,1,47.3
223177,준비실창고,준공조,N,창고,1,28.4
223178,"교육연구시설(창업보육센터-다이나모실,공장및작업실)",준공조,N,공장,1,214.1
223179,"위험물저장및처리시설(폐유창고,창고)",준공조,N,창고|위험물,1,40.0
223180,"공장(직원숙소,체력단련장)",준공조,N,공장,1,134.0
223181,위험물저장소(b폭약고),준공조,N,저장소|위험물,1,124.5
223182,식품제조가공(임산물),준공조,N,제조,1,59.0
223183,제조업소(농.임산물가공시설),준공조,N,제조,1,119.9
223184,집배송시설(휴게실),준공조,N,집배송,1,25.6
223185,일반음식점-작업장,준공조,N,작업장,1,25.0
223186,사료보관창고및작업장,준공조,N,창고|작업장,1,72.0
223187,종교시설(교육관및창고),준공조,N,창고,1,309.7
223188,고압가스충전소및저장소,준공조,N,저장소|충전소,1,125.3
223189,창고(농산물저온보관),준공조,N,창고|저온,1,16.7
223190,창고(농산물창고선별장),준공조,N,창고,1,996.8
223191,"박물관(사무실,창고)",준공조,N,창고,1,40.8
223192,공장/사무실/기숙사/창고,준공조,N,창고|공장,1,713.5
223193,식품제조가공시설(저온저장고),준공조,N,저장고|저온|제조,1,52.8
223194,공장(골재분리적치장),준공조,N,공장,1,168.0
223195,버섯분류창고,준공조,N,창고,1,43.8
223196,일반공장(컴프레서실),준공조,N,공장,1,199.8
223197,마을공동시설(산채선별작업장),준공조,N,작업장,1,128.6
223198,"청소년수련원(침실,휴게실,식당,주방,식품창고,탈의실)",준공조,N,창고,1,2880.2
223199,"청소년수련원(공동목욕탕,세탁장,디스코장,조정실,창고)",준공조,N,창고,1,733.7
223200,수퍼마켓(부속창고),준공조,N,창고,1,160.5
223201,창고(제품저장소),준공조,N,창고|저장소,1,480.0
223202,위험물저장및처리시설(액화석유가스충전소(창고),준공조,N,창고|충전소|위험물,1,47.0
223203,위험물저장및처리시설(액화석유가스충전소(직원휴게실),준공조,N,충전소|위험물,1,67.0
223204,위험물저장및처리시설(액화석유가스충전소((면적산정제외)),준공조,N,충전소|위험물,1,12.5
223205,액화석유가스충전소(기기제어실),준공조,N,충전소,1,28.9
223206,사찰(신검당),준공조,N,사찰,1,25.6
223207,석회석혼합저장고(p.b.y),준공조,N,저장고,1,19921.6
223208,하치장(창고),준공조,N,창고,1,32.8
223209,위험물저장및처리시설(약품저장실),준공조,N,위험물,1,19.8
223210,생균제창고,준공조,N,창고,1,326.7
223211,"공장(저장고,식당)",준공조,N,저장고|공장,1,488.8
223212,톱밥제조사,준공조,N,제조,1,180.0
223213,아파트및가스저장소,준공조,N,저장소,1,750.9
223214,공장(선풍기제조업),준공조,N,공장|제조,1,305.0
223215,제2종근생(제조업소-식품공장),준공조,N,공장|제조,1,60.4
223216,가견공장,준공조,N,공장,1,155.1
223217,제조업소(창고/작업장),준공조,N,창고|제조|작업장,1,143.3
223218,공장(동결건조),준공조,N,공장,1,933.5
223219,"관리사(창고,숙소)",준공조,N,창고,1,198.0
223220,작업장(메주가공),준공조,N,작업장,1,50.0
223221,공장(제2공장),준공조,N,공장,1,125.2
223222,냉동창고/냉동공장,준공조,N,창고|냉동|공장,1,436.1
223223,제2종근생시설(부속창고),준공조,N,창고,1,17.3
223224,휴게/홀,준공조,N,홀,1,83.6
223225,사찰-삼성각,준공조,N,사찰,1,43.2
223226,제2종근린생활시설(건설장비제조업),준공조,N,제조,1,190.2
223227,공공창고시설,준공조,N,창고,1,333.0
223228,(사찰)관리동,준공조,N,사찰,1,83.0
223229,운동시설(현장창고),준공조,N,창고,1,92.8
223230,사찰(설법전a동),준공조,N,사찰,1,125.7
223231,정비고창고4,준공조,N,창고|정비고,1,111.0
223232,청소년야영장(부속창고),준공조,N,창고,1,98.3
223233,"제1종근린생활시설(소매점-냉동,냉장실)",준공조,N,냉장|냉동,1,129.0
223234,공장(재봉공장),준공조,N,공장,1,648.0
223235,"공동취사장,창고",준공조,N,창고,1,115.7
223236,화훼선별저장고,준공조,N,저장고,1,171.0
223237,"대리점,창고",준공조,N,창고,1,90.4
223238,교육연구시설(교육기자재창고),준공조,N,창고,1,218.4
223239,공장(권양기실),준공조,N,공장,1,180.0
223240,농산물절임저장창고,준공조,N,창고,1,492.0
223241,제조업소(농산물가공실),준공조,N,제조,1,76.2
223242,공장(탈수기룸),준공조,N,공장,1,63.4
223243,엘피쥐저장소,준공조,N,저장소,1,25.4
223244,위험물저장고(b동),준공조,N,저장고|위험물,1,6.2
223245,골프카저장고,준공조,N,저장고,1,1050.0
223246,공장(농산물가공및보관),준공조,N,공장,1,210.0
223247,창고(농업저온저장고),준공조,N,창고|저장고|저온,1,10.8
223248,제2종근린생활시설(식품제조실),준공조,N,제조,1,7.4
223249,공장부속건물(종업원샤워시설),준공조,N,공장,1,13.2
223250,"작업장,대기실",준공조,N,작업장,1,120.0
223251,근린생활시설(한과공장),준공조,N,공장,1,149.8
223252,공장(집성목가공공장),준공조,N,공장,1,998.0
223253,저온용농산물창고,준공조,N,창고|저온,1,16.5
223254,위험물저장및처리시설(폐유윤활유보관창고),준공조,N,창고|위험물,1,20.0
223255,"객실창고,홀,카운터",준공조,N,창고|홀,1,309.2
223256,근생시설(작업장),준공조,N,작업장,1,49.5
223257,(l동)기타동식물관련시설(창고),준공조,N,창고,1,63.6
223258,택배작업장,준공조,N,작업장,1,399.8
223259,폐차장((창고),준공조,N,창고,1,258.2
223260,레미콘공장/사무실,준공조,N,공장,1,150.0
223261,공장부속식당및휴게실,준공조,N,공장,1,105.0
223262,무우저장고,준공조,N,저장고,1,106.1
223263,공장(농산물가공공장및보관창고),준공조,N,창고|공장,1,395.0
223264,제조업(떡),준공조,N,제조,1,316.8
223265,국방ㆍ군사시설(운영창고),준공조,N,창고,1,86.4
223266,"냉장실,제빙실",준공조,N,냉장,1,1338.2
223267,레미콘제조공장(사무실),준공조,N,공장|제조,1,167.7
223268,"레미콘제조공장(휴게실,실험실)",준공조,N,공장|제조,1,169.3
223269,"주택(1),제조업소",준공조,N,제조,1,125.4
223270,근린공공시설(작업장),준공조,N,작업장,1,51.8
223271,발코니(휴게공간),준공조,N,발코니,1,23.8
223272,터널관리사무소(일반창고),준공조,N,창고,1,33.7
223273,농업용창고시설(저온저장고),준공조,N,창고|저장고|저온,1,84.0
223274,관수창고,준공조,N,창고,1,6.6
223275,농수산물창고(저온저장고),준공조,N,창고|저장고|저온,1,33.8
223276,공장(사무실및식당및기숙사),준공조,N,공장,1,705.5
223277,공장(가공공장및사무실),준공조,N,공장,1,1352.0
223278,"사료창고,사슴사육장",준공조,N,창고,1,105.4
223279,"일반공장(공장,검사실,영상실)",준공조,N,공장,1,1785.6
223280,"일반공장(사무실,기술연구소,임원실,회의실)",준공조,N,공장,1,242.2
223281,"일반공장(사무실,품질보증실)",준공조,N,공장,1,260.6
223282,"일반공장(구내식당,숙소)",준공조,N,공장,1,281.2
223283,"공장(숙소,식당,사무실)",준공조,N,공장,1,290.0
223284,공장(냉동.냉장창고/보관실/포장실),준공조,N,창고|보관실|냉장|냉동|공장,1,1031.0
223285,"공장(포장실,실험실,사일로실)",준공조,N,공장,1,427.2
223286,"공장(추출실,사무실,회의실,실험실)",준공조,N,공장,1,638.8
223287,"창고시설(냉동창고,냉장창고)",준공조,N,창고|냉장|냉동,1,282.3
223288,공장(숙직실및식당),준공조,N,공장,1,82.5
223289,작업실및부속창고,준공조,N,창고,1,36.0
223290,농수산물창고(증축),준공조,N,창고,1,191.4
223291,창고(농산물창고)(증축),준공조,N,창고,1,145.4
223292,창고(농산물창고)(기존),준공조,N,창고,1,168.0
223293,제조업소(즉석제조가공업),준공조,N,제조,1,39.6
223294,액화석유가스충전소주유대,준공조,N,충전소,1,42.0
223295,공장(면적.층수제외),준공조,N,공장,1,46.2
223296,제습창고,준공조,N,창고,1,107.8
223297,"공장(벽돌,시멘트블록제조)",준공조,N,공장|제조,1,182.0
223298,자재창고및탈의실,준공조,N,창고,1,28.8
223299,궤도차량정비고,준공조,N,정비고,1,336.0
223300,"마을회관(창고-1,창고-2)",준공조,N,창고,1,30.2
223301,막국수창고,준공조,N,창고,1,4.7
223302,제2종근생(한과제조),준공조,N,제조,1,61.1
223303,"농산물선별,저온저장창고",준공조,N,창고|저온,1,85.0
223304,기타종교집회장-창고,준공조,N,창고,1,72.6
223305,농업인부속창고,준공조,N,창고,1,141.8
223306,배드민턴장부속창고,준공조,N,창고,1,64.6
223307,떡(저온저장고),준공조,N,저장고|저온,1,40.6
223308,"보관창고,제1종근린생활시설(소매점)",준공조,N,창고,1,781.5
223309,농산물저장창고(기존),준공조,N,창고,1,147.0
223310,주택(1)발코니,준공조,N,발코니,1,12.9
223311,저장고(냉동),준공조,N,저장고|냉동,1,168.3
223312,"운동시설(파도풀주방,창고)",준공조,N,창고,1,147.7
223313,근린생활시설(주유소사무실),준공조,N,주유소,1,66.0
223314,위험물저장소(a폭약고),준공조,N,저장소|위험물,1,124.5
223315,국립공원관리공단사무소창고시설,준공조,N,창고,1,32.0
223316,창고/냉동저장고,준공조,N,창고|저장고|냉동,1,62.0
223317,농자재창고시설,준공조,N,창고,1,168.0
223318,청소년수련원(관)(창고),준공조,N,창고,1,147.7
223319,"공장(기숙사,식당,창고,실험실)",준공조,N,창고|공장,1,338.6
223320,창고시설(예지물창고),준공조,N,창고,1,15.5
223321,"단독주택(찜질방,창고)",준공조,N,창고,1,33.2
223322,고속도로관리시설(장비보관소#2),준공조,N,보관소,1,473.0
223323,"레미콘공장(사무실,시험실)",준공조,N,공장,1,47.8
223324,교육연구및복지시설(청소년수련원(관)(창고),준공조,N,창고,1,140.0
223325,제조업소(제조가공),준공조,N,제조,1,118.8
223326,세차장및정비고,준공조,N,세차장|정비고,1,93.7
223327,"전시실,사무실,강당,박물관,홀",준공조,N,홀,1,798.9
223328,"전시실,자료연구실,홀",준공조,N,홀,1,510.4
223329,"창고,동식물관련시설",준공조,N,창고,1,323.0
223330,가동-일반음식점(다락),준공조,N,다락,1,16.0
223331,단독주텍(부속창고),준공조,N,창고,1,18.0
223332,운동시설(관리창고동-장비창고),준공조,N,창고,1,344.5
223333,"운동시설(관리창고동-사무실,장비창고등)",준공조,N,창고,1,974.6
